name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,行业大类,行业子类
窗帘直销(留下商贸中心店),浙江省,杭州市,西湖区,杭州市西湖区留下大街87号留下商贸中心1层,13606502547,a535c4df063894ddeb1e97f8,a535c4df063894ddeb1e97f8,1,"{'distance': 0, 'tag': '购物;家居建材', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a535c4df063894ddeb1e97f8&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '5', 'shop_hours': '', 'label': '家居建材', 'children': []}","{'lat': 30.24783, 'lng': 120.059827}",http://api.map.baidu.com/place/detail?uid=a535c4df063894ddeb1e97f8&output=html&source=placeapi_v2,购物;家居建材,shopping,False,1,120.059827,30.24783,购物,家居建材
中国黄金珠宝,浙江省,杭州市,西湖区,浙江省杭州市西湖区创意路164号万美商务中心5-127商铺,13645718699,60fa03dc4e2bd5640ab93a9a,60fa03dc4e2bd5640ab93a9a,1,"{'distance': 3020, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=60fa03dc4e2bd5640ab93a9a&output=html&source=placeapi_v2', 'shop_hours': '10:00-22:00', 'label': '黄金首饰店', 'children': []}","{'lat': 30.148696, 'lng': 120.076047}",http://api.map.baidu.com/place/detail?uid=60fa03dc4e2bd5640ab93a9a&output=html&source=placeapi_v2,购物;商铺,shopping,False,1,120.076047,30.148696,购物,商铺
小时光女装(金街美地店),浙江省,杭州市,西湖区,浙江省杭州市西湖区云河路b区2楼,13967184197,287d365ca5386fc5b54f5488,287d365ca5386fc5b54f5488,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=287d365ca5386fc5b54f5488&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '女装店', 'children': []}","{'lat': 30.153508, 'lng': 120.085935}",http://api.map.baidu.com/place/detail?uid=287d365ca5386fc5b54f5488&output=html&source=placeapi_v2,购物;商铺,shopping,False,1,120.085935,30.153508,购物,商铺
锅圈食汇火锅烧烤食材超市(创意路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区创意路转塘街道万美商务中心3号楼104室,13515710216,89ac0aacfcf499e1b23c81a0,89ac0aacfcf499e1b23c81a0,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=89ac0aacfcf499e1b23c81a0&output=html&source=placeapi_v2', 'overall_rating': '3.8', 'shop_hours': '', 'label': '商铺', 'children': []}","{'lat': 30.148035, 'lng': 120.075952}",http://api.map.baidu.com/place/detail?uid=89ac0aacfcf499e1b23c81a0&output=html&source=placeapi_v2,购物;商铺,shopping,False,1,120.075952,30.148035,购物,商铺
德国威乐水泵(西园九路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区西园九路8号3幢G座312室,15958017766,f30ba77e27c22b87a8f72911,f30ba77e27c22b87a8f72911,1,"{'distance': 0, 'tag': '购物;家居建材', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f30ba77e27c22b87a8f72911&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '五金店', 'children': []}","{'lat': 30.323704, 'lng': 120.069405}",http://api.map.baidu.com/place/detail?uid=f30ba77e27c22b87a8f72911&output=html&source=placeapi_v2,购物;家居建材,shopping,False,1,120.069405,30.323704,购物,家居建材
澄澄果业,浙江省,杭州市,西湖区,浙江省杭州市西湖区320国道金街美地5号楼124室,18758875716,163300cb81d9e268aecb6630,163300cb81d9e268aecb6630,1,"{'distance': 0, 'tag': '购物', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=163300cb81d9e268aecb6630&output=html&source=placeapi_v2', 'overall_rating': '3.8', 'comment_num': '0', 'shop_hours': '', 'label': '商铺', 'children': []}","{'lat': 30.154241, 'lng': 120.084543}",http://api.map.baidu.com/place/detail?uid=163300cb81d9e268aecb6630&output=html&source=placeapi_v2,购物,shopping,False,1,120.084543,30.154241,购物,行业缺失
阿根伯甘栗(万美店),浙江省,杭州市,西湖区,杭州市西湖区创意路万美商务中心内,15824104713,91e78352cb029447d23ce36e,91e78352cb029447d23ce36e,1,"{'distance': 0, 'tag': '购物', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91e78352cb029447d23ce36e&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'shop_hours': '', 'label': '购物', 'children': []}","{'lat': 30.147753, 'lng': 120.077291}",http://api.map.baidu.com/place/detail?uid=91e78352cb029447d23ce36e&output=html&source=placeapi_v2,购物,shopping,False,1,120.077291,30.147753,购物,行业缺失
方兴烟店,浙江省,杭州市,西湖区,杭州市西湖区双浦镇周浦街道周浦社区卫生服务中心对面,15988876108,0a0e15bfe1199654ce04ef2b,0a0e15bfe1199654ce04ef2b,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0a0e15bfe1199654ce04ef2b&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '烟酒店', 'children': []}","{'lat': 30.096219, 'lng': 120.079869}",http://api.map.baidu.com/place/detail?uid=0a0e15bfe1199654ce04ef2b&output=html&source=placeapi_v2,购物;商铺,shopping,False,1,120.079869,30.096219,购物,商铺
舒婷果业(万美店),浙江省,杭州市,西湖区,浙江省杭州市西湖区霞鸣街235号万美商务中心,15868804111,03ee74120382340aa4c756e8,03ee74120382340aa4c756e8,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=03ee74120382340aa4c756e8&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'shop_hours': '', 'label': '水果店', 'children': []}","{'lat': 30.148742, 'lng': 120.076138}",http://api.map.baidu.com/place/detail?uid=03ee74120382340aa4c756e8&output=html&source=placeapi_v2,购物;商铺,shopping,False,1,120.076138,30.148742,购物,商铺
明康汇生鲜菜市(金都新城店),浙江省,杭州市,西湖区,浙江省杭州市西湖区文三西路326号,15103453692,1e618663e937edc2bea82203,1e618663e937edc2bea82203,1,"{'distance': 0, 'tag': '购物;超市', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1e618663e937edc2bea82203&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '果蔬超市', 'children': []}","{'lat': 30.282597, 'lng': 120.113813}",http://api.map.baidu.com/place/detail?uid=1e618663e937edc2bea82203&output=html&source=placeapi_v2,购物;超市,shopping,False,1,120.113813,30.282597,购物,超市
储裕自选商场(来仁街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区来仁街78号,13336080676,428f87cdd998c1d9e856fa24,428f87cdd998c1d9e856fa24,1,"{'distance': 0, 'tag': '购物;便利店', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=428f87cdd998c1d9e856fa24&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '便利店', 'children': []}","{'lat': 30.344764, 'lng': 120.071683}",http://api.map.baidu.com/place/detail?uid=428f87cdd998c1d9e856fa24&output=html&source=placeapi_v2,购物;便利店,shopping,False,1,120.071683,30.344764,购物,便利店
果蔬生鲜超市,浙江省,杭州市,西湖区,浙江省杭州市西湖区创意路万美商务中心西南侧约90米,15068851831,7b1990ef2c37837e5abbbc9c,None,1,"{'distance': 3233, 'tag': '购物;超市', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7b1990ef2c37837e5abbbc9c&output=html&source=placeapi_v2', 'shop_hours': '10:00-22:00', 'label': '果蔬超市', 'children': []}","{'lat': 30.147154, 'lng': 120.074625}",http://api.map.baidu.com/place/detail?uid=7b1990ef2c37837e5abbbc9c&output=html&source=placeapi_v2,购物;超市,shopping,False,1,120.074625,30.147154,购物,超市
中旅紫金名门营销展示中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区振华路10号,13291892743,8028995e32704d3472210b81,,1,"{'distance': 3939, 'tag': '购物;家居建材', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8028995e32704d3472210b81&output=html&source=placeapi_v2', 'shop_hours': '10:00-21:30', 'label': '装饰店', 'children': []}","{'lat': 30.323284, 'lng': 120.091948}",http://api.map.baidu.com/place/detail?uid=8028995e32704d3472210b81&output=html&source=placeapi_v2,购物;家居建材,shopping,False,1,120.091948,30.323284,购物,家居建材
晋帛家纺(创意路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区创意路万美商务中心2-103号,"13107724321,13588878206",5ad41621aeb79a8aeee4a50f,5ad41621aeb79a8aeee4a50f,1,"{'distance': 0, 'tag': '购物;家居建材', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5ad41621aeb79a8aeee4a50f&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '2', 'shop_hours': '', 'label': '家纺店', 'children': []}","{'lat': 30.147517, 'lng': 120.075317}",http://api.map.baidu.com/place/detail?uid=5ad41621aeb79a8aeee4a50f&output=html&source=placeapi_v2,购物;家居建材,shopping,False,1,120.075317,30.147517,购物,家居建材
家友超市(丰盛九玺店),浙江省,杭州市,西湖区,浙江省杭州市西湖区池华街332号尚坤云谷中心二期9幢1楼,15757191983,c17f7126f44ae0179e95de05,c17f7126f44ae0179e95de05,1,"{'distance': 0, 'tag': '购物;超市', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c17f7126f44ae0179e95de05&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '超市', 'children': []}","{'lat': 30.335781, 'lng': 120.07706}",http://api.map.baidu.com/place/detail?uid=c17f7126f44ae0179e95de05&output=html&source=placeapi_v2,购物;超市,shopping,False,1,120.07706,30.335781,购物,超市
周金生珠宝(西河口店),浙江省,杭州市,西湖区,杭州市西湖区西河口三墩镇中心幼儿园西侧约30米,13634101686,f271497e276ffdecc26c14a3,f271497e276ffdecc26c14a3,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f271497e276ffdecc26c14a3&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '黄金首饰店', 'children': []}","{'lat': 30.325587, 'lng': 120.08809}",http://api.map.baidu.com/place/detail?uid=f271497e276ffdecc26c14a3&output=html&source=placeapi_v2,购物;商铺,shopping,False,1,120.08809,30.325587,购物,商铺
玫瑰情缘花店,浙江省,杭州市,西湖区,浙江省杭州市西湖区厚仁路309号,15157165687,6fd63bb0f138e56536b06c74,6fd63bb0f138e56536b06c74,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6fd63bb0f138e56536b06c74&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'comment_num': '1', 'shop_hours': '', 'label': '花店', 'children': []}","{'lat': 30.337712, 'lng': 120.085329}",http://api.map.baidu.com/place/detail?uid=6fd63bb0f138e56536b06c74&output=html&source=placeapi_v2,购物;商铺,shopping,False,1,120.085329,30.337712,购物,商铺
云栖小镇新零售体验中心,浙江省,杭州市,西湖区,杭州市西湖区河山街369号云栖小镇,18506830955,3e5dcb2315fbc03e3ae4a6bf,None,1,"{'distance': 0, 'tag': '购物;其他', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3e5dcb2315fbc03e3ae4a6bf&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'comment_num': '0', 'shop_hours': '', 'label': '购物', 'children': []}","{'lat': 30.133683, 'lng': 120.091151}",http://api.map.baidu.com/place/detail?uid=3e5dcb2315fbc03e3ae4a6bf&output=html&source=placeapi_v2,购物;其他,shopping,False,1,120.091151,30.133683,购物,其他
鑫盛烟酒行(灯彩街店),浙江省,杭州市,西湖区,杭州市西湖区三墩镇灯彩街汇禾领府6号楼底商,15727875588,05e7427d9babb0ec593ac83f,05e7427d9babb0ec593ac83f,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=05e7427d9babb0ec593ac83f&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'comment_num': '0', 'shop_hours': '', 'label': '烟酒店', 'children': []}","{'lat': 30.328057, 'lng': 120.077263}",http://api.map.baidu.com/place/detail?uid=05e7427d9babb0ec593ac83f&output=html&source=placeapi_v2,购物;商铺,shopping,False,1,120.077263,30.328057,购物,商铺
珊瑚沙社区居家养老服务照料中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区枫桦路珊瑚沙家园南门3-6,None,95c52d836359929bfd0eb03b,None,1,"{'distance': 3184, 'tag': '政府机构', 'navi_location': {'lng': 120.108507174, 'lat': 30.171451031603}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=95c52d836359929bfd0eb03b&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '08:00-22:00', 'label': '行政单位', 'children': []}","{'lat': 30.171509, 'lng': 120.108495}",http://api.map.baidu.com/place/detail?uid=95c52d836359929bfd0eb03b&output=html&source=placeapi_v2,政府机构,life,False,0,120.108495,30.171509,政府机构,行业缺失
山下湖珍珠直销商场,浙江省,杭州市,西湖区,浙江省杭州市西湖区下满觉陇59号,None,8156c28fa30c1548ae080f05,8156c28fa30c1548ae080f05,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8156c28fa30c1548ae080f05&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'comment_num': '8', 'shop_hours': '', 'label': '珠宝店', 'children': []}","{'lat': 30.22571, 'lng': 120.1354}",http://api.map.baidu.com/place/detail?uid=8156c28fa30c1548ae080f05&output=html&source=placeapi_v2,购物;商铺,shopping,False,0,120.1354,30.22571,购物,商铺
联华超市(莲花店)-北门,浙江省,杭州市,西湖区,杭州市西湖区莲花街333号附近,None,a3688f01d3dc6bdf72210b97,a3688f01d3dc6bdf72210b97,1,"{'distance': 0, 'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a3688f01d3dc6bdf72210b97&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '门', 'children': []}","{'lat': 30.276141, 'lng': 120.105782}",http://api.map.baidu.com/place/detail?uid=a3688f01d3dc6bdf72210b97&output=html&source=placeapi_v2,出入口;门,life,False,0,120.105782,30.276141,出入口,门
云荷烟酒,浙江省,杭州市,西湖区,浙江省杭州市西湖区沙秀路和昌云潮美誉商务中心1号楼120室,None,fb6619932478ce89ee74f84d,None,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fb6619932478ce89ee74f84d&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '烟酒店', 'children': []}","{'lat': 30.17497, 'lng': 120.115225}",http://api.map.baidu.com/place/detail?uid=fb6619932478ce89ee74f84d&output=html&source=placeapi_v2,购物;商铺,shopping,False,0,120.115225,30.17497,购物,商铺
宁波保税区进口商品直销中心(宋城店),浙江省,杭州市,西湖区,杭州市西湖区之江路148号白宫对面宋城内,None,8255ad06e853a66a38221c6f,8255ad06e853a66a38221c6f,1,"{'distance': 0, 'tag': '购物;其他', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8255ad06e853a66a38221c6f&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '购物', 'children': []}","{'lat': 30.176086, 'lng': 120.105549}",http://api.map.baidu.com/place/detail?uid=8255ad06e853a66a38221c6f&output=html&source=placeapi_v2,购物;其他,shopping,False,0,120.105549,30.176086,购物,其他
丝绸商场(博物馆店),浙江省,杭州市,西湖区,浙江杭州市西湖区玉皇山路73-1号,None,ae132cb5b17811dac2f1cf57,ae132cb5b17811dac2f1cf57,1,"{'distance': 0, 'tag': '购物;其他', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ae132cb5b17811dac2f1cf57&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'comment_num': '0', 'shop_hours': '', 'label': '购物', 'children': []}","{'lat': 30.228659, 'lng': 120.158305}",http://api.map.baidu.com/place/detail?uid=ae132cb5b17811dac2f1cf57&output=html&source=placeapi_v2,购物;其他,shopping,False,0,120.158305,30.228659,购物,其他
集合商店,浙江省,杭州市,西湖区,浙江杭州市西湖区文一路294号集合商场3楼,None,d5be531bd38938af132935d9,None,1,"{'distance': 3321, 'tag': '购物;便利店', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d5be531bd38938af132935d9&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '便利店', 'children': []}","{'lat': 30.294682, 'lng': 120.130746}",http://api.map.baidu.com/place/detail?uid=d5be531bd38938af132935d9&output=html&source=placeapi_v2,购物;便利店,shopping,False,0,120.130746,30.294682,购物,便利店
永辉超市(杭新店),浙江省,杭州市,西湖区,浙江省杭州市西湖区洙泗路113号金街美地1楼,(0571)87672625,28ce6efd1b8e0ff077026958,28ce6efd1b8e0ff077026958,1,"{'distance': 0, 'tag': '购物;超市', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=28ce6efd1b8e0ff077026958&output=html&source=placeapi_v2', 'price': '0.0', 'overall_rating': '4.6', 'comment_num': '8', 'shop_hours': '', 'label': '大型超市', 'children': []}","{'lat': 30.153206, 'lng': 120.085377}",http://api.map.baidu.com/place/detail?uid=28ce6efd1b8e0ff077026958&output=html&source=placeapi_v2,购物;超市,shopping,False,0,120.085377,30.153206,购物,超市
电动车商场,浙江省,杭州市,西湖区,杭州市西湖区留和路留和春天公寓东北侧,None,69ba4d05a795bce53b221c54,69ba4d05a795bce53b221c54,1,"{'distance': 2007, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=69ba4d05a795bce53b221c54&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '电动车店', 'children': []}","{'lat': 30.241951, 'lng': 120.059167}",http://api.map.baidu.com/place/detail?uid=69ba4d05a795bce53b221c54&output=html&source=placeapi_v2,购物;商铺,shopping,False,0,120.059167,30.241951,购物,商铺
龙坞茶叶交易中心展示厅,浙江省,杭州市,西湖区,杭州市西湖区留转线杭州市转塘派出所北侧约170米,None,9962f16f5ca5a46e0d3dda4a,None,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9962f16f5ca5a46e0d3dda4a&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '茶叶', 'children': []}","{'lat': 30.189981, 'lng': 120.063754}",http://api.map.baidu.com/place/detail?uid=9962f16f5ca5a46e0d3dda4a&output=html&source=placeapi_v2,购物;商铺,shopping,False,0,120.063754,30.189981,购物,商铺
杭州之江度假区娟娟便利店,浙江省,杭州市,西湖区,浙江省杭州市西湖区沙秀路云潮美誉商务中心2幢108室,None,0e7f78231c2f92caed74f895,None,1,"{'distance': 0, 'tag': '购物;便利店', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0e7f78231c2f92caed74f895&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '便利店', 'children': []}","{'lat': 30.17594, 'lng': 120.115228}",http://api.map.baidu.com/place/detail?uid=0e7f78231c2f92caed74f895&output=html&source=placeapi_v2,购物;便利店,shopping,False,0,120.115228,30.17594,购物,便利店
二月半茶行,浙江省,杭州市,西湖区,浙江省杭州市西湖区龙坞茶叶交易中心11号楼119号,None,2b27bb7ee1ed75be9d9d6817,None,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2b27bb7ee1ed75be9d9d6817&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '茶叶店', 'children': []}","{'lat': 30.190288, 'lng': 120.064325}",http://api.map.baidu.com/place/detail?uid=2b27bb7ee1ed75be9d9d6817&output=html&source=placeapi_v2,购物;商铺,shopping,False,0,120.064325,30.190288,购物,商铺
龙坞茶叶交易中心,浙江省,杭州市,西湖区,杭州市西湖区留转线龙坞茶镇九街10-11号楼,None,dd4f2c1f0b1c16dc9f95de00,dd4f2c1f0b1c16dc9f95de00,1,"{'distance': 0, 'tag': '购物;其他', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dd4f2c1f0b1c16dc9f95de00&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '茶叶店', 'children': []}","{'lat': 30.18979, 'lng': 120.06361}",http://api.map.baidu.com/place/detail?uid=dd4f2c1f0b1c16dc9f95de00&output=html&source=placeapi_v2,购物;其他,shopping,False,0,120.06361,30.18979,购物,其他
百脑汇电脑城(教工路店),浙江省,杭州市,西湖区,浙江杭州市西湖区教工路23号,None,f1446c0117d7740f9d9d68f8,f1446c0117d7740f9d9d68f8,1,"{'distance': 0, 'tag': '购物;家电数码', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f1446c0117d7740f9d9d68f8&output=html&source=placeapi_v2', 'price': '0.0', 'overall_rating': '1.8', 'comment_num': '75', 'shop_hours': '', 'label': '电子城', 'children': []}","{'lat': 30.280601, 'lng': 120.142379}",http://api.map.baidu.com/place/detail?uid=f1446c0117d7740f9d9d68f8&output=html&source=placeapi_v2,购物;家电数码,shopping,True,0,120.142379,30.280601,购物,家电数码
六和塔百货商场,浙江省,杭州市,西湖区,浙江省杭州市西湖区之江路87号,(0571)86591758,2cc3c8e872b875d74d2fdf15,2cc3c8e872b875d74d2fdf15,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2cc3c8e872b875d74d2fdf15&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'comment_num': '4', 'shop_hours': '', 'label': '商铺', 'children': []}","{'lat': 30.202727, 'lng': 120.139214}",http://api.map.baidu.com/place/detail?uid=2cc3c8e872b875d74d2fdf15&output=html&source=placeapi_v2,购物;商铺,shopping,False,0,120.139214,30.202727,购物,商铺
之江购物商厦,浙江省,杭州市,西湖区,杭州市西湖区转塘里街68号,None,4bde5a801b2c59116fa3cc74,4bde5a801b2c59116fa3cc74,1,"{'distance': 3911, 'tag': '购物;购物中心', 'navi_location': {'lng': 120.08477089268, 'lat': 30.166887612117}, 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4bde5a801b2c59116fa3cc74&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'comment_num': '2', 'shop_hours': '08:00-17:30', 'label': '购物中心', 'children': []}","{'lat': 30.167267, 'lng': 120.084971}",http://api.map.baidu.com/place/detail?uid=4bde5a801b2c59116fa3cc74&output=html&source=placeapi_v2,购物;购物中心,shopping,False,0,120.084971,30.167267,购物,购物中心
银泰百货(杭州之江店),浙江省,杭州市,西湖区,浙江省杭州市西湖区珊瑚沙路49号,(0571)81906588,59a4498224a05cd944572675,,1,"{'distance': 2924, 'tag': '购物;购物中心', 'navi_location': {'lng': 120.10842848693, 'lat': 30.174360788989}, 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=59a4498224a05cd944572675&output=html&source=placeapi_v2', 'overall_rating': '4.1', 'comment_num': '11', 'shop_hours': '10:00-22:00', 'label': '购物中心', 'children': []}","{'lat': 30.173976, 'lng': 120.108791}",http://api.map.baidu.com/place/detail?uid=59a4498224a05cd944572675&output=html&source=placeapi_v2,购物;购物中心,shopping,False,0,120.108791,30.173976,购物,购物中心
东山农贸市场优质农产品配送中心,浙江省,杭州市,西湖区,外东山弄66号,None,648f62dcfbd9e14aed74f89a,648f62dcfbd9e14aed74f89a,1,"{'distance': 942, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=648f62dcfbd9e14aed74f89a&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '农贸', 'children': []}","{'lat': 30.26595, 'lng': 120.133922}",http://api.map.baidu.com/place/detail?uid=648f62dcfbd9e14aed74f89a&output=html&source=placeapi_v2,购物;商铺,shopping,True,0,120.133922,30.26595,购物,商铺
香港高朗洋服,浙江省,杭州市,西湖区,浙江省杭州市西湖区曙光路122号,None,6856068977f6891cd8131897,6856068977f6891cd8131897,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6856068977f6891cd8131897&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'shop_hours': '', 'label': '商铺', 'children': []}","{'lat': 30.272709, 'lng': 120.146893}",http://api.map.baidu.com/place/detail?uid=6856068977f6891cd8131897&output=html&source=placeapi_v2,购物;商铺,shopping,True,0,120.146893,30.272709,购物,商铺
黄龙缘商场,浙江省,杭州市,西湖区,杭州市西湖区黄龙路黄龙体育中心,None,947716b861adc60a400245a1,,1,"{'distance': 657, 'tag': '购物;超市', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=947716b861adc60a400245a1&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '商铺', 'children': []}","{'lat': 30.271907, 'lng': 120.142181}",http://api.map.baidu.com/place/detail?uid=947716b861adc60a400245a1&output=html&source=placeapi_v2,购物;超市,shopping,True,0,120.142181,30.271907,购物,超市
金街美地商业中心-5号楼,浙江省,杭州市,西湖区,杭州市西湖区灵美路与镇中路交叉路口往东北约100米金街美地商业中心5号楼(象山大厦南侧约100米),None,493cd58abf30a894ae080f46,493cd58abf30a894ae080f46,1,"{'distance': 0, 'tag': '房地产;内部楼栋', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=493cd58abf30a894ae080f46&output=html&source=placeapi_v2', 'shop_hours': '', 'children': []}","{'lat': 30.154086, 'lng': 120.084875}",http://api.map.baidu.com/place/detail?uid=493cd58abf30a894ae080f46&output=html&source=placeapi_v2,房地产;内部楼栋,house,False,0,120.084875,30.154086,房地产,内部楼栋
同人商务楼-房产展示中心,浙江省,杭州市,西湖区,保俶路88号同人商务楼,None,5a691a5f59e8c5d709a8d426,,1,"{'distance': 819, 'tag': '生活服务;房产中介机构', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5a691a5f59e8c5d709a8d426&output=html&source=placeapi_v2', 'image_num': '3', 'shop_hours': '', 'label': '购物', 'children': []}","{'lat': 30.270833, 'lng': 120.156206}",http://api.map.baidu.com/place/detail?uid=5a691a5f59e8c5d709a8d426&output=html&source=placeapi_v2,生活服务;房产中介机构,life,True,0,120.156206,30.270833,生活服务,房产中介机构
杭州太琨珠宝有限公司,浙江省,杭州市,西湖区,浙江省杭州市西湖区杭大路15号嘉华国际商务中心地上7层815-1室,None,4df5cad4b0e4f548cd04ef66,None,1,"{'distance': 0, 'tag': '购物;商铺', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4df5cad4b0e4f548cd04ef66&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '珠宝店', 'children': []}","{'lat': 30.275679, 'lng': 120.147148}",http://api.map.baidu.com/place/detail?uid=4df5cad4b0e4f548cd04ef66&output=html&source=placeapi_v2,购物;商铺,shopping,True,0,120.147148,30.275679,购物,商铺
