name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,行业大类,行业子类
空中揽胜售票处(氦气球观光),浙江省,杭州市,西湖区,浙江省杭州市西湖区文二西路西溪北门慢生活街区,15669000479,76627010f942d4da3310afc6,76627010f942d4da3310afc6,1,"{'distance': 0, 'tag': '生活服务;售票处', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=76627010f942d4da3310afc6&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '4', 'comment_num': '2', 'shop_hours': '', 'label': '售票处', 'children': []}","{'lat': 30.279636, 'lng': 120.076277}",http://api.map.baidu.com/place/detail?uid=76627010f942d4da3310afc6&output=html&source=placeapi_v2,生活服务;售票处,life,False,1,120.076277,30.279636,生活服务,售票处
大佛寺遗址,浙江省,杭州市,西湖区,浙江省杭州市西湖区北山街25号,15888863476,3dfa8b3250eb92279b68b478,3dfa8b3250eb92279b68b478,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3dfa8b3250eb92279b68b478&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.266331, 'lng': 120.156923}",http://api.map.baidu.com/place/detail?uid=3dfa8b3250eb92279b68b478&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,1,120.156923,30.266331,旅游景点,文物古迹
隐雾庐,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,19857416416,e217f371b3f83732e215f99b,e217f371b3f83732e215f99b,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e217f371b3f83732e215f99b&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.274767, 'lng': 120.077969}",http://api.map.baidu.com/place/detail?uid=e217f371b3f83732e215f99b&output=html&source=placeapi_v2,旅游景点;景点,scope,False,1,120.077969,30.274767,旅游景点,景点
南风晓庐,浙江省,杭州市,西湖区,浙江省杭州市西湖区翁家山333号,13588199967,4dd536d979aff522c07da20f,4dd536d979aff522c07da20f,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4dd536d979aff522c07da20f&output=html&source=placeapi_v2', 'overall_rating': '0', 'image_num': '6', 'comment_num': '2', 'shop_hours': '', 'label': '休闲娱乐', 'children': []}","{'lat': 30.227107, 'lng': 120.123526}",http://api.map.baidu.com/place/detail?uid=4dd536d979aff522c07da20f&output=html&source=placeapi_v2,旅游景点;景点,life,False,1,120.123526,30.227107,旅游景点,景点
浙江兰心文化旅游有限公司,浙江省,杭州市,西湖区,西湖区创意路313号象山艺术公社16幢,15957490139,30005faa6f60345a25e0a0d8,None,1,"{'distance': 1852, 'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=30005faa6f60345a25e0a0d8&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '旅行社', 'children': []}","{'lat': 30.15539, 'lng': 120.076263}",http://api.map.baidu.com/place/detail?uid=30005faa6f60345a25e0a0d8&output=html&source=placeapi_v2,公司企业;公司,enterprise,False,1,120.076263,30.15539,公司企业,公司
陈文龙墓,浙江省,杭州市,西湖区,杭州市西湖区葛岭路静逸别墅东侧,13905048626,27158bfbf6d03a4e4207c1ee,27158bfbf6d03a4e4207c1ee,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=27158bfbf6d03a4e4207c1ee&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.2644, 'lng': 120.153056}",http://api.map.baidu.com/place/detail?uid=27158bfbf6d03a4e4207c1ee&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,1,120.153056,30.2644,旅游景点,文物古迹
杭州西湖风景名胜区-方圆庵,浙江省,杭州市,西湖区,西湖区龙井路1号西湖风景名胜区,"15267187750,15988826672",52464d385209df94843304c1,52464d385209df94843304c1,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=52464d385209df94843304c1&output=html&source=placeapi_v2', 'overall_rating': '3.7', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.229605, 'lng': 120.118971}",http://api.map.baidu.com/place/detail?uid=52464d385209df94843304c1&output=html&source=placeapi_v2,旅游景点;景点,scope,False,1,120.118971,30.229605,旅游景点,景点
太子湾公园-WHO JOY风车空间,浙江省,杭州市,西湖区,浙江省杭州市西湖区西湖街道南山路5-1号太子湾公园内,13291409731,2148273cfb49a4b6f02d838c,None,1,"{'distance': 0, 'tag': '交通设施', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2148273cfb49a4b6f02d838c&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '交通设施', 'children': []}","{'lat': 30.232683, 'lng': 120.150597}",http://api.map.baidu.com/place/detail?uid=2148273cfb49a4b6f02d838c&output=html&source=placeapi_v2,交通设施,life,False,1,120.150597,30.232683,交通设施,行业缺失
杭州忆忻旅游客运有限公司,浙江省,杭州市,西湖区,杭州市西湖区萍水西街80号优盘时代中心3号楼,13003680803,0b5a84bc337af930fda7782f,0b5a84bc337af930fda7782f,1,"{'distance': 0, 'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0b5a84bc337af930fda7782f&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '公司', 'children': []}","{'lat': 30.307331, 'lng': 120.107594}",http://api.map.baidu.com/place/detail?uid=0b5a84bc337af930fda7782f&output=html&source=placeapi_v2,公司企业;公司,enterprise,False,1,120.107594,30.307331,公司企业,公司
九曜阁,浙江省,杭州市,西湖区,杭州市西湖区虎跑路33-1号附近,15858136608,daed525666d33186e8e5821a,None,1,"{'distance': 0, 'tag': '旅游景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=daed525666d33186e8e5821a&output=html&source=placeapi_v2', 'overall_rating': '4.4', 'comment_num': '15', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.226899, 'lng': 120.147563}",http://api.map.baidu.com/place/detail?uid=daed525666d33186e8e5821a&output=html&source=placeapi_v2,旅游景点,scope,False,1,120.147563,30.226899,旅游景点,行业缺失
杭州快乐星球探险乐园,浙江省,杭州市,西湖区,杭州市西湖区双浦镇四号浦路1号,18968053398,005861084d81c7a446e27410,005861084d81c7a446e27410,1,"{'distance': 0, 'tag': '旅游景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=005861084d81c7a446e27410&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'image_num': '36', 'comment_num': '1', 'shop_hours': '', 'label': '景区,风景名胜', 'children': []}","{'lat': 30.092812, 'lng': 120.106823}",http://api.map.baidu.com/place/detail?uid=005861084d81c7a446e27410&output=html&source=placeapi_v2,旅游景点,scope,False,1,120.106823,30.092812,旅游景点,行业缺失
上靖文化园,浙江省,杭州市,西湖区,杭州市西湖区,15858138099,0bfe44403fe7e1cc29b97cbb,None,1,"{'distance': 0, 'tag': '旅游景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0bfe44403fe7e1cc29b97cbb&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.175158, 'lng': 120.060627}",http://api.map.baidu.com/place/detail?uid=0bfe44403fe7e1cc29b97cbb&output=html&source=placeapi_v2,旅游景点,scope,False,1,120.060627,30.175158,旅游景点,行业缺失
贝倍爱游乐场,浙江省,杭州市,西湖区,浙江省杭州市西湖区城西商圈文一西路321号三楼(骆家庄菜场往东90米),13666634832,50509d308ad626a7d72ce21d,50509d308ad626a7d72ce21d,1,"{'distance': 0, 'tag': '旅游景点;游乐园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=50509d308ad626a7d72ce21d&output=html&source=placeapi_v2', 'image_num': '3', 'shop_hours': '', 'label': '游乐园 旅游景点', 'children': []}","{'lat': 30.292522, 'lng': 120.106682}",http://api.map.baidu.com/place/detail?uid=50509d308ad626a7d72ce21d&output=html&source=placeapi_v2,旅游景点;游乐园,scope,False,1,120.106682,30.292522,旅游景点,游乐园
北高峰下法喜堂,浙江省,杭州市,西湖区,白乐桥40号,18758869809,fd2099bb89a5c1a9bd48425d,None,1,"{'distance': 0, 'tag': '旅游景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fd2099bb89a5c1a9bd48425d&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '旅游景点', 'children': []}","{'lat': 30.250345, 'lng': 120.112897}",http://api.map.baidu.com/place/detail?uid=fd2099bb89a5c1a9bd48425d&output=html&source=placeapi_v2,旅游景点,scope,False,1,120.112897,30.250345,旅游景点,行业缺失
蒋村庙,浙江省,杭州市,西湖区,浙江省杭州市西湖区方蒋段与蒋太段交叉口东北150米,13395816283,8baa0a02e21e1f3c5dbe86e0,8baa0a02e21e1f3c5dbe86e0,1,"{'distance': 3525, 'tag': '旅游景点;寺庙', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8baa0a02e21e1f3c5dbe86e0&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.34225, 'lng': 120.044428}",http://api.map.baidu.com/place/detail?uid=8baa0a02e21e1f3c5dbe86e0&output=html&source=placeapi_v2,旅游景点;寺庙,scope,False,1,120.044428,30.34225,旅游景点,寺庙
浙江本位旅游文化发展有限公司,浙江省,杭州市,西湖区,浙江省杭州市西湖风景区名胜区翁家山189号,13958012220,6393f27c8bee29411df74df4,6393f27c8bee29411df74df4,1,"{'distance': 0, 'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6393f27c8bee29411df74df4&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '公司', 'children': []}","{'lat': 30.226711, 'lng': 120.123382}",http://api.map.baidu.com/place/detail?uid=6393f27c8bee29411df74df4&output=html&source=placeapi_v2,公司企业;公司,enterprise,False,1,120.123382,30.226711,公司企业,公司
空谷长滩水公园,浙江省,杭州市,西湖区,杭州市西湖区宝寿山景区,13456700820,0e0ee451d5850202adb22a56,0e0ee451d5850202adb22a56,1,"{'distance': 3811, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0e0ee451d5850202adb22a56&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'comment_num': '4', 'shop_hours': '08:30-17:30', 'label': '景区,', 'children': []}","{'lat': 30.223478, 'lng': 120.016969}",http://api.map.baidu.com/place/detail?uid=0e0ee451d5850202adb22a56&output=html&source=placeapi_v2,旅游景点;景点,scope,False,1,120.016969,30.223478,旅游景点,景点
游侠客旅行(黄龙上车点),浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路(黄龙海鲜大排档),15068131064,009bec4759faa0fee215f949,009bec4759faa0fee215f949,1,"{'distance': 0, 'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=009bec4759faa0fee215f949&output=html&source=placeapi_v2', 'comment_num': '0', 'shop_hours': '', 'label': '旅行社', 'children': []}","{'lat': 30.275583, 'lng': 120.137781}",http://api.map.baidu.com/place/detail?uid=009bec4759faa0fee215f949&output=html&source=placeapi_v2,公司企业;公司,enterprise,False,1,120.137781,30.275583,公司企业,公司
杭州鼎策文化旅游有限公司,浙江省,杭州市,西湖区,浙江省杭州市西湖区下满觉陇路23号,18106582049,c97c9688a0ac244728d7abee,None,1,"{'distance': 0, 'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c97c9688a0ac244728d7abee&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '旅行社', 'children': []}","{'lat': 30.224978, 'lng': 120.135525}",http://api.map.baidu.com/place/detail?uid=c97c9688a0ac244728d7abee&output=html&source=placeapi_v2,公司企业;公司,enterprise,False,1,120.135525,30.224978,公司企业,公司
杭州天翼旅行营业部,浙江省,杭州市,西湖区,杭州市西湖区留下镇屏峰新村5号,13857151493,604c645ea7d86e05734b87b7,604c645ea7d86e05734b87b7,1,"{'distance': 0, 'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=604c645ea7d86e05734b87b7&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '旅行社', 'children': []}","{'lat': 30.227967, 'lng': 120.056585}",http://api.map.baidu.com/place/detail?uid=604c645ea7d86e05734b87b7&output=html&source=placeapi_v2,公司企业;公司,enterprise,False,1,120.056585,30.227967,公司企业,公司
丰容中,浙江省,杭州市,西湖区,杭州市西湖区虎跑路40号杭州动物园内,None,aed7e4d8cb702d3fed74f88c,aed7e4d8cb702d3fed74f88c,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aed7e4d8cb702d3fed74f88c&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.219461, 'lng': 120.137654}",http://api.map.baidu.com/place/detail?uid=aed7e4d8cb702d3fed74f88c&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.137654,30.219461,旅游景点,景点
滴翠崖(轩),浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,2a37fc1c1021e49e250bd026,2a37fc1c1021e49e250bd026,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2a37fc1c1021e49e250bd026&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.217339, 'lng': 120.136252}",http://api.map.baidu.com/place/detail?uid=2a37fc1c1021e49e250bd026&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.136252,30.217339,旅游景点,景点
豹房,浙江省,杭州市,西湖区,杭州市西湖区虎跑路40号杭州动物园内,None,e9534c9f84b1b716bea24080,e9534c9f84b1b716bea24080,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e9534c9f84b1b716bea24080&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.219349, 'lng': 120.13737}",http://api.map.baidu.com/place/detail?uid=e9534c9f84b1b716bea24080&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.13737,30.219349,旅游景点,景点
薮猫,浙江省,杭州市,西湖区,杭州市西湖区虎跑路40号杭州动物园内,None,0e27470fc5d8d78501897221,0e27470fc5d8d78501897221,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0e27470fc5d8d78501897221&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.219257, 'lng': 120.137411}",http://api.map.baidu.com/place/detail?uid=0e27470fc5d8d78501897221&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.137411,30.219257,旅游景点,景点
黑豹,浙江省,杭州市,西湖区,杭州市西湖区虎跑路40号杭州动物园内,None,fe74372a262af24eb626555e,fe74372a262af24eb626555e,1,"{'distance': 443, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fe74372a262af24eb626555e&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.219328, 'lng': 120.137483}",http://api.map.baidu.com/place/detail?uid=fe74372a262af24eb626555e&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.137483,30.219328,旅游景点,景点
集雅轩,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,a1e84ccc814dd8efa4c756f1,,1,"{'distance': 240, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a1e84ccc814dd8efa4c756f1&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.216824, 'lng': 120.136351}",http://api.map.baidu.com/place/detail?uid=a1e84ccc814dd8efa4c756f1&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.136351,30.216824,旅游景点,景点
清音,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,628f1e65e596bdd5bfa82217,628f1e65e596bdd5bfa82217,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=628f1e65e596bdd5bfa82217&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.21662, 'lng': 120.135982}",http://api.map.baidu.com/place/detail?uid=628f1e65e596bdd5bfa82217&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.135982,30.21662,旅游景点,景点
方井桃源,浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路7-1号,None,33c56e90646fbbb8cac3dbb6,33c56e90646fbbb8cac3dbb6,1,"{'distance': 337380, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=33c56e90646fbbb8cac3dbb6&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.269772, 'lng': 120.10887}",http://api.map.baidu.com/place/detail?uid=33c56e90646fbbb8cac3dbb6&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.10887,30.269772,旅游景点,景点
虎山,浙江省,杭州市,西湖区,浙江省杭州市西湖区虎跑路40号杭州动物园内,None,72397a49145788feeddfcae4,72397a49145788feeddfcae4,1,"{'distance': 324, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=72397a49145788feeddfcae4&output=html&source=placeapi_v2', 'overall_rating': '4', 'comment_num': '2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.218739, 'lng': 120.137328}",http://api.map.baidu.com/place/detail?uid=72397a49145788feeddfcae4&output=html&source=placeapi_v2,旅游景点;景点,scope,True,0,120.137328,30.218739,旅游景点,景点
虎跑雕像,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,(0571)87982498,24642330566fae3917b54b90,24642330566fae3917b54b90,1,"{'distance': 0, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24642330566fae3917b54b90&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.216083, 'lng': 120.138407}",http://api.map.baidu.com/place/detail?uid=24642330566fae3917b54b90&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.138407,30.216083,旅游景点,其他
熊山,浙江省,杭州市,西湖区,杭州市西湖区虎跑路40号杭州动物园内,None,8c2f0346319566dda4c756b3,8c2f0346319566dda4c756b3,1,"{'distance': 487, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8c2f0346319566dda4c756b3&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '00:00-24:00', 'label': '景区,', 'children': []}","{'lat': 30.218437, 'lng': 120.138597}",http://api.map.baidu.com/place/detail?uid=8c2f0346319566dda4c756b3&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.138597,30.218437,旅游景点,景点
杭州市水上运动中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路65号院西溪路630号,None,74c933fb93d861479e82ea5d,,1,"{'distance': 705, 'tag': '旅游景点;游乐园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=74c933fb93d861479e82ea5d&output=html&source=placeapi_v2', 'overall_rating': '4.8', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.267507, 'lng': 120.101837}",http://api.map.baidu.com/place/detail?uid=74c933fb93d861479e82ea5d&output=html&source=placeapi_v2,旅游景点;游乐园,scope,False,0,120.101837,30.267507,旅游景点,游乐园
